comuna,manzana,ubicacionX,ubicacionY,valorAfecto,valorExento,valorTotal,Identificador,tipo,antiguedad
15108.0,2435.0,-33.371903,-70.512089,1842.6595868720121,1842.6596243629815,3685.319211234994,307255,0,2
16162.0,5970.0,-33.506772,-70.67120200000001,0.0,291.16930209435804,291.16930209435804,307256,0,65
13101.0,428.0,-33.445282,-70.643867,606.7600716677371,843.8033238743618,1450.5633955420988,307257,0,13
16163.0,101.0,-33.4712,-70.624868,0.0,564.1627947868058,564.1627947868058,307262,0,7
15108.0,1736.0,-33.425785999999995,-70.552677,339.9496271335642,843.8033238743618,1183.752951007926,307273,0,39
15128.0,6536.0,-33.516489,-70.538823,1714.495658358293,843.8033238743618,2558.298982232655,307277,1,11
15108.0,1850.0,-33.425952,-70.53894,915.4227350486951,915.4227725396645,1830.8455075883596,307278,0,12
14114.0,210.0,-33.385591999999995,-70.724131,264.9908953180903,843.8033238743618,1108.794219192452,307279,1,17
15152.0,9616.0,-33.503227,-70.573418,0.0,434.3551497033152,434.3551497033152,307280,1,58
13135.0,3452.0,-33.467441,-70.640294,0.0,772.3199299368764,772.3199299368764,307285,1,100
14201.0,1480.0,-33.257573,-70.628764,2300.5277228847503,1821.2343226825237,4121.762045567274,307286,1,5
13159.0,5608.0,-33.392087,-70.65263,0.0,502.28781142342336,502.28781142342336,307290,1,53
14109.0,7776.0,-33.522669,-70.793774,0.0,534.5508900543582,534.5508900543582,307294,1,20
15132.0,110.0,-33.446016,-70.569764,779.4856913840879,843.8033238743618,1623.2890152584496,307295,1,26
15152.0,9863.0,-33.48552539999999,-70.5473495,1049.9532675066894,843.8033238743618,1893.756591381051,307305,1,19
16301.0,484.0,-33.605148,-70.542303,0.0,631.0153791705422,631.0153791705422,307307,1,10
15132.0,3603.0,-33.456325,-70.564249,1795.3958840164375,843.8033238743618,2639.1992078907992,307315,1,40
14109.0,7791.0,-33.51198,-70.792901,0.0,382.17060715500156,382.17060715500156,307316,1,19
13101.0,515.0,-33.445933000000004,-70.633332,0.0,728.1328110091482,728.1328110091482,307318,0,7
13101.0,1777.0,-33.440193,-70.646323,515.4154243096694,843.8033238743618,1359.2187481840313,307319,0,9
16301.0,3678.0,-33.582599,-70.569419,0.0,422.1139358057128,422.1139358057128,307320,1,25
15152.0,10325.0,-33.50728,-70.560136,938.7505159694658,843.8033238743618,1782.5538398438275,307322,1,23
15105.0,3970.0,-33.4540238,-70.5753433,837.0122096839924,843.8033238743618,1680.8155335583542,307328,0,1
16401.0,6424.0,-33.643525,-70.700806,185.5208001772573,843.8033238743618,1029.324124051619,307330,1,5
13135.0,3088.0,-33.462505,-70.654822,300.7528186648041,843.8033238743618,1144.5561425391659,307331,0,4
16301.0,4527.0,-33.591101,-70.50771800000001,598.8380048955707,843.8033238743618,1442.6413287699324,307338,1,0
16106.0,2953.0,-33.488203999999996,-70.652661,1617.189909380578,843.8033238743618,2460.9932332549397,307339,0,0
14109.0,4036.0,-33.472460999999996,-70.74120699999999,53.3838786582282,843.8033238743618,897.1872025325899,307340,1,18
14109.0,8191.0,-33.489314,-70.741675,0.0,490.77006076161405,490.77006076161405,307341,1,23
14111.0,434.0,-33.463153000000005,-70.74235999999999,0.0,312.3915151937777,312.3915151937777,307344,1,23
14127.0,2328.0,-33.389371000000004,-70.6657199,0.0,245.71495091119925,245.71495091119925,307346,1,49
15105.0,17.0,-33.451596,-70.613359,972.762435848265,972.762435848265,1945.52487169653,307349,0,8
13135.0,3159.0,-33.46542,-70.649192,0.0,822.8107804532583,822.8107804532583,307351,0,3
15160.0,115.0,-33.394661,-70.598613,3123.233453641854,843.8033238743618,3967.036777516216,307353,0,14
14158.0,75.0,-33.352805,-70.68536,608.0498734867239,843.8033238743618,1451.8531973610857,307358,1,8
13101.0,506.0,-33.450562,-70.66362099999999,1884.5843132535451,843.8033238743618,2728.3876371279066,307359,1,97
15128.0,7386.0,-33.532674,-70.569971,575.0568831732656,843.8033238743618,1418.8602070476275,307362,1,12
16106.0,5452.0,-33.504446,-70.65659699999999,602.5574839660496,843.8033238743618,1446.3608078404113,307364,0,1
16301.0,6147.0,-33.551477,-70.558823,0.0,668.5067984249293,668.5067984249293,307365,1,27
15105.0,5764.0,-33.463528000000004,-70.58061,243.18202353008218,843.8033238743618,1086.985347404444,307368,1,14
15132.0,3606.0,-33.457744,-70.56315500000001,1012.1618455154614,843.8033238743618,1855.9651693898231,307375,1,3
14109.0,153.0,-33.523792,-70.756342,0.0,775.8820594089399,775.8820594089399,307394,1,45
16301.0,6825.0,-33.577203999999995,-70.540387,137.658216577082,843.8033238743618,981.4615404514437,307404,1,4
14501.0,264.0,-33.668423,-70.93269599999999,0.0,736.7187678667901,736.7187678667901,307406,1,7
15151.0,9078.0,-33.505685,-70.590687,0.0,714.0875691567794,714.0875691567794,307410,0,0
16106.0,2162.0,-33.482310999999996,-70.655447,1440.2942441239466,843.8033238743618,2284.0975679983085,307417,0,0
14201.0,3074.0,-33.21107,-70.6902099,571.1331158107291,843.8033238743618,1414.9364396850908,307420,1,6
14201.0,1567.0,-33.307115,-70.66311999999999,1072.2587446748764,1072.2587821658458,2144.5175268407224,307427,1,3
14202.0,663.0,-33.316871,-70.729998,0.0,572.0104044938175,572.0104044938175,307433,1,0
16301.0,7047.0,-33.60198,-70.56426,0.0,285.28516943481236,285.28516943481236,307434,1,0
15108.0,2021.0,-33.39587,-70.55035,986.724185311863,843.8033238743618,1830.5275091862247,307437,0,0
16106.0,3748.0,-33.492508,-70.64967,250.3645809315681,843.8033238743618,1094.1679048059298,307444,0,0
14107.0,1414.0,-33.440587699999995,-70.6923036,0.0,488.9617213453709,488.9617213453709,307446,0,1
13101.0,1659.0,-33.35403,-70.71972,237.4623262621616,843.8033238743618,1081.2656501365234,307447,0,1
15132.0,513.0,-33.443397,-70.566887,897.8682634820337,897.8682634820337,1795.7365269640675,307461,0,9
15108.0,927.0,-33.400513000000004,-70.57210400000001,2767.3144356353164,843.8033238743618,3611.1177595096783,307465,0,1
14111.0,887.0,-33.449763,-70.763737,0.0,681.9127442677245,681.9127442677245,307473,1,19
15108.0,2021.0,-33.3959488,-70.5490874,845.2238192125471,843.8033238743618,1689.0271430869088,307475,0,1
16163.0,2303.0,-33.489396,-70.621096,0.0,409.84475364496575,409.84475364496575,307481,1,50
16110.0,1732.0,-33.533281,-70.664978,0.0,392.31618833813405,392.31618833813405,307482,0,6
15105.0,6154.0,-33.4674,-70.586455,540.4964329217199,843.8033238743618,1384.2997567960817,307486,0,14
15152.0,9128.0,-33.506493,-70.547409,993.3363176144946,993.3363176144946,1986.6726352289893,307499,1,10
14157.0,527.0,-33.454046000000005,-70.694633,0.0,831.1052450241048,831.1052450241048,307510,1,77
14201.0,1515.0,-33.22744,-70.70857,593.4878561126588,843.8033238743618,1437.2911799870205,307517,1,1
14201.0,1515.0,-33.22744,-70.70857,678.7073413691477,843.8033238743618,1522.5106652435095,307518,1,1
15161.0,3305.0,-33.36012,-70.53581,4680.31098009267,843.8033238743618,5524.114303967032,307523,0,1
14109.0,7203.0,-33.507740000000005,-70.78447,0.0,263.919740832427,263.919740832427,307528,0,15
15108.0,247.0,-33.41278,-70.59045,3140.8691681391247,843.8033238743618,3984.672492013486,307530,0,1
15128.0,1553.0,-33.542676,-70.592005,0.0,434.9800491806536,434.9800491806536,307531,0,10
15105.0,3939.0,-33.455543,-70.596643,706.0156134891008,843.8033238743618,1549.8189373634625,307532,0,12
15108.0,248.0,-33.419738,-70.59655,3663.911380346259,843.8033238743618,4507.714704220621,307533,0,27
13101.0,202.0,-33.435533,-70.648117,291.2078803018323,843.8033238743618,1135.011204176194,307536,0,10
16301.0,6611.0,-33.570665999999996,-70.548757,216.61476041958394,843.8033238743618,1060.4180842939456,307544,1,15
13135.0,3114.0,-33.462972,-70.648361,59.09791478977501,843.8033238743618,902.9012386641368,307548,0,1
15105.0,61.0,-33.453678000000004,-70.580935,1066.238819724299,843.8033238743618,1910.0421435986607,307551,1,45
14202.0,652.0,-33.297270000000005,-70.88137990000001,146.20255845873126,843.8033238743618,990.005882333093,307558,1,5
13135.0,3110.0,-33.462839,-70.644276,0.0,677.519664950705,677.519664950705,307559,1,114
13135.0,3114.0,-33.462972,-70.648361,104.94205958139833,843.8033238743618,948.7453834557601,307567,0,1
14114.0,643.0,-33.3696899414063,-70.7340393066406,138.8169124762073,843.8033238743618,982.620236350569,307568,1,2
15152.0,10032.0,-33.50865,-70.58363100000001,0.0,385.2519149449876,385.2519149449876,307569,1,10
15105.0,6062.0,-33.466676,-70.58219659999999,0.0,501.18493957767924,501.18493957767924,307571,0,0
13101.0,733.0,-33.456573,-70.66285699999999,427.68389414199856,843.8033238743618,1271.4872180163602,307572,0,8
15160.0,1663.0,-33.393933000000004,-70.56416999999999,1249.9257866261464,843.8033238743618,2093.7291105005083,307576,1,46
15105.0,1264.0,-33.445659,-70.577434,604.4219098724594,843.8033238743618,1448.2252337468212,307580,0,21
13101.0,284.0,-33.4321949,-70.6644196,0.0,713.1117542062055,713.1117542062055,307600,0,3
14109.0,4029.0,-33.470664,-70.741012,0.0,833.2855698383652,833.2855698383652,307605,1,19
15108.0,1848.0,-33.422382,-70.548813,1930.4001898542688,843.8033238743618,2774.2035137286307,307606,1,0
15151.0,9087.0,-33.5028,-70.60057990000001,0.0,600.4774100038653,600.4774100038653,307608,0,13
15105.0,5132.0,-33.456694,-70.60058199999999,1738.861114329086,1738.8611518200553,3477.7222661491414,307614,0,10
15128.0,6497.0,-33.5196665,-70.5807319,1203.77414090381,843.8033238743618,2047.5774647781716,307615,1,0
15161.0,3545.0,-33.361314,-70.516802,2201.2328155455552,843.8033238743618,3045.036139419917,307616,0,6
15105.0,53.0,-33.451549,-70.587191,228.80502408982235,843.8033238743618,1072.608347964184,307621,0,22
15103.0,1043.0,-33.423639,-70.599937,1524.9692105414108,843.8033238743618,2368.7725344157725,307625,0,35
15103.0,1643.0,-33.427209000000005,-70.59894,3216.7496904183204,843.8033238743618,4060.5530142926823,307626,0,23
14157.0,637.0,-33.457370000000004,-70.69914,0.0,723.4401413559509,723.4401413559509,307634,0,0
16301.0,7889.0,-33.590035,-70.552554,0.0,488.6787020176515,488.6787020176515,307642,1,10
15103.0,3218.0,-33.439855,-70.613864,294.1411737447742,843.8033238743618,1137.944497619136,307644,0,9
15103.0,2051.0,-33.428499,-70.591328,2059.7616924023428,2059.761729893312,4119.523422295654,307650,0,4
15160.0,403.0,-33.40648,-70.596961,525.1946062492198,843.8033238743618,1368.9979301235815,307660,0,35
13101.0,545.0,-33.451707,-70.65671400000001,511.3182612138301,843.8033238743618,1355.121585088192,307665,0,4
16131.0,6024.0,-33.552508,-70.627815,0.0,425.0958175449489,425.0958175449489,307667,1,44
15128.0,6576.0,-33.51851,-70.52566,1985.6970452242317,843.8033238743618,2829.500369098593,307669,1,0
15128.0,57.0,-33.515679999999996,-70.607316,259.6172396973879,843.8033238743618,1103.4205635717497,307673,0,8
13135.0,3114.0,-33.462972,-70.648361,32.23312334641393,843.8033238743618,876.0364472207757,307687,0,1
13135.0,3141.0,-33.463489,-70.641109,0.0,687.5580594524293,687.5580594524293,307688,0,7
15108.0,1334.0,-33.411467,-70.538154,0.0,809.5837415162623,809.5837415162623,307690,1,40
15103.0,2744.0,-33.43483,-70.59562,2994.4065348259237,843.8033238743618,3838.2098587002856,307696,0,1
16301.0,7515.0,-33.596353,-70.585616,0.0,723.1409634204362,723.1409634204362,307700,1,10
15108.0,466.0,-33.429302,-70.575616,616.8877321675142,843.8033238743618,1460.691056041876,307702,0,10
16301.0,8025.0,-33.552896999999994,-70.551734,598.8022385107987,843.8033238743618,1442.6055623851605,307704,1,12
15103.0,21.0,-33.426140000000004,-70.61624599999999,216.20101008169658,843.8033238743618,1060.0043339560584,307705,0,0
14107.0,1414.0,-33.440587699999995,-70.6923036,0.0,422.3876198820609,422.3876198820609,307717,0,1
13135.0,3117.0,-33.46255,-70.65174,511.1074869840727,843.8033238743618,1354.9108108584344,307721,0,1
16403.0,4557.0,-33.74008,-70.74039,291.63745182879074,843.8033238743618,1135.4407757031524,307725,1,1
15103.0,2320.0,-33.435384,-70.614317,1070.5330353551087,843.8033238743618,1914.3363592294706,307728,0,19
15108.0,1713.0,-33.396653,-70.563598,2513.4610575677584,2513.461132549697,5026.922190117455,307730,0,3
16106.0,3748.0,-33.492508,-70.64967,209.79908964428193,843.8033238743618,1053.6024135186437,307732,0,0
15105.0,6340.0,-33.469659,-70.597841,928.6480494011005,843.8033238743618,1772.4513732754622,307736,0,3
13101.0,1659.0,-33.4543005,-70.6611578,287.36134433618304,843.8033238743618,1131.1646682105447,307738,0,1
14201.0,1515.0,-33.217929999999996,-70.68306,678.7073413691477,843.8033238743618,1522.5106652435095,307739,1,1
13101.0,1659.0,-33.4524836,-70.6617718,188.15735259769303,843.8033238743618,1031.9606764720547,307740,0,1
13101.0,1176.0,-33.436004,-70.646539,362.28187285387634,843.8033238743618,1206.085196728238,307741,0,1
15105.0,649.0,-33.449812,-70.591192,1011.0806059590396,843.8033238743618,1854.8839298334015,307745,0,1
14107.0,1414.0,-33.440587699999995,-70.6923036,0.0,431.1302515006698,431.1302515006698,307758,0,1
13135.0,3388.0,-33.466303,-70.627234,369.4526955819517,843.8033238743618,1213.2560194563134,307763,0,9
16301.0,1275.0,-33.621061,-70.597105,0.0,235.56517073949811,235.56517073949811,307765,1,29
15108.0,721.0,-33.406359,-70.57120400000001,2652.1998388638135,2652.1998388638135,5304.399677727627,307767,0,7
16106.0,5653.0,-33.506038000000004,-70.658644,115.76244072209107,843.8033238743618,959.5657645964528,307770,0,10
14109.0,7397.0,-33.529227,-70.78858100000001,0.0,599.5344746334226,599.5344746334226,307771,0,7
15128.0,2035.0,-33.5496,-70.596918,0.0,555.9938874723551,555.9938874723551,307778,1,20
15108.0,820.0,-33.429251,-70.572751,1903.2501296250266,843.8033238743618,2747.0534534993885,307782,1,56
16301.0,7643.0,-33.594798,-70.59850899999999,140.62802622418326,843.8033238743618,984.431350098545,307783,1,2
14111.0,3028.0,-33.458233,-70.817362,917.0616902653574,843.8033238743618,1760.865014139719,307786,1,2
14109.0,2290.0,-33.483805,-70.771459,117.19849481256202,843.8033238743618,961.0018186869238,307788,1,15
14158.0,37.0,-33.345044,-70.668396,2367.7717879705724,843.8033238743618,3211.5751118449343,307791,1,12
15152.0,8201.0,-33.496190999999996,-70.52189399999999,1982.4053381141816,1982.405375605151,3964.810713719333,307793,1,9
15152.0,8501.0,-33.487556,-70.57589200000001,1044.7506831791893,1044.7506831791893,2089.5013663583786,307796,0,8
15105.0,649.0,-33.449812,-70.591192,1266.903497120131,843.8033238743618,2110.706820994493,307799,0,1
15160.0,2355.0,-33.376168,-70.54528499999999,2486.9161390750005,843.8033238743618,3330.719462949362,307803,0,21
15152.0,10361.0,-33.5108952,-70.5473551,740.183495800449,843.8033238743618,1583.986819674811,307808,1,12
13101.0,73.0,-33.44135,-70.646682,0.0,808.1992749996344,808.1992749996344,307814,1,80
14114.0,2499.0,-33.362589,-70.72876,296.72737579335575,843.8033238743618,1140.5306996677175,307815,1,13
14158.0,95.0,-33.345366999999996,-70.671329,814.54289697969,843.8033238743618,1658.3462208540518,307816,1,10
16110.0,1131.0,-33.536981,-70.653387,0.0,549.9838601376894,549.9838601376894,307819,1,63
14107.0,1414.0,-33.440587699999995,-70.6923036,0.0,422.5518678188391,422.5518678188391,307824,0,1
15152.0,9718.0,-33.480315999999995,-70.544739,1814.4751133070822,843.8033238743618,2658.2784371814437,307826,1,11
15103.0,3130.0,-33.437555100000004,-70.605967,1262.3213508446154,843.8033238743618,2106.124674718977,307833,0,0
14109.0,7384.0,-33.525238,-70.784988,0.0,515.7099908559526,515.7099908559526,307837,1,20
15105.0,6339.0,-33.469795,-70.59683299999999,0.0,788.4617417779492,788.4617417779492,307843,1,22
14109.0,6085.0,-33.558345,-70.790442,0.0,611.6658774817615,611.6658774817615,307844,1,28
15108.0,927.0,-33.400513000000004,-70.57210400000001,2767.3144356353164,843.8033238743618,3611.1177595096783,307853,0,0
15128.0,51.0,-33.512258,-70.608519,281.1096127220356,843.8033238743618,1124.9129365963972,307857,0,12
13167.0,1539.0,-33.418684999999996,-70.6563858,346.82603327923385,843.8033238743618,1190.6293571535957,307859,0,0
16163.0,3815.0,-33.497354,-70.630235,0.0,584.6010717168502,584.6010717168502,307875,1,41
15128.0,7856.0,-33.533955999999996,-70.550399,821.299969369878,843.8033238743618,1665.1032932442397,307881,1,13
13101.0,554.0,-33.452959,-70.663965,0.0,836.3319360449052,836.3319360449052,307890,0,8
15108.0,2577.0,-33.39096,-70.505643,2923.9593537906558,843.8033238743618,3767.7626776650172,307895,1,19
15105.0,452.0,-33.452397,-70.589013,375.3892031256971,843.8033238743618,1219.1925270000588,307902,0,32
15152.0,8079.0,-33.49602,-70.55594,1444.2770222722602,1444.2770597632295,2888.5540820354895,307906,1,4
14109.0,215.0,-33.4899225,-70.7570506,0.0,374.400228844877,374.400228844877,307908,0,10
14107.0,15847.0,-33.416556,-70.714809,0.0,419.5281086668249,419.5281086668249,307911,1,37
15105.0,5435.0,-33.458748,-70.59886800000001,943.7663952695394,943.7663952695394,1887.5327905390789,307916,0,10
15132.0,6500.0,-33.457607,-70.527909,2920.5393525834465,843.8033238743618,3764.342676457808,307921,1,35
16301.0,2925.0,-33.6134604,-70.5932059,0.0,260.80101705501687,260.80101705501687,307923,1,4
15108.0,2139.0,-33.391386,-70.543614,978.086340952623,843.8033238743618,1821.8896648269847,307924,0,35
15103.0,1810.0,-33.432977,-70.622096,101.92707331621496,843.8033238743618,945.7303971905767,307929,0,69
13101.0,261.0,-33.43411,-70.658928,0.0,631.3033847971869,631.3033847971869,307933,0,5
14109.0,74.0,-33.50752,-70.76054,0.0,597.5891807060974,597.5891807060974,307935,0,21
15105.0,529.0,-33.450429,-70.603866,0.0,831.7551509780081,831.7551509780081,307936,0,36
14114.0,236.0,-33.382951,-70.72464699999999,725.2087778356388,843.8033238743618,1569.0121017100007,307938,1,15
15103.0,1222.0,-33.428432,-70.614612,753.9224364331242,843.8033238743618,1597.7257603074859,307939,0,52
14111.0,1698.0,-33.440217,-70.747163,0.0,238.07057974910293,238.07057974910293,307951,1,27
13134.0,831.0,-33.4552735,-70.6716022,444.91845526708755,843.8033238743618,1288.7217791414494,307957,0,0
16106.0,2956.0,-33.4869,-70.65430500000001,463.0447390984697,843.8033238743618,1306.8480629728315,307964,0,8
16401.0,2651.0,-33.620870000000004,-70.712816,294.38212820486865,843.8033238743618,1138.1854520792303,307965,1,15
13101.0,465.0,-33.446712,-70.643549,284.0075146898991,843.8033238743618,1127.8108385642608,307968,0,11
16301.0,6026.0,-33.575265,-70.560234,0.0,336.43406144544934,336.43406144544934,307974,1,26
13134.0,375.0,-33.443587,-70.668612,0.0,661.8981902734179,661.8981902734179,307976,0,15
14114.0,884.0,-33.36241,-70.717576,0.0,501.0140557393238,501.0140557393238,307980,1,16
16301.0,7576.0,-33.59373,-70.59385,0.0,640.9928133560828,640.9928133560828,307981,1,7
16110.0,439.0,-33.540045,-70.66081700000001,0.0,563.1364045185616,563.1364045185616,307990,0,8
13101.0,452.0,-33.445478,-70.64332399999999,434.5163233806057,843.8033238743618,1278.3196472549675,308014,0,6
16401.0,2134.0,-33.603028,-70.709,0.0,461.0147905623233,461.0147905623233,308016,1,59
13101.0,529.0,-33.449233,-70.647407,0.0,711.2103622040041,711.2103622040041,308017,0,4
13101.0,529.0,-33.449233,-70.647407,0.0,681.907832950738,681.907832950738,308020,0,4
16301.0,4704.0,-33.5982599,-70.5197809,321.852998658948,843.8033238743618,1165.6563225333098,308022,1,0
15108.0,692.0,-33.422053999999996,-70.574698,1390.088774866354,843.8033238743618,2233.892098740716,308023,0,24
15132.0,5030.0,-33.445999,-70.54704,1481.71767875413,843.8033238743618,2325.5210026284917,308032,1,30
13167.0,1619.0,-33.41872,-70.670509,0.0,603.265988305067,603.265988305067,308034,0,10
14201.0,3111.0,-33.192271999999996,-70.67966899999999,0.0,812.4884668405498,812.4884668405498,308037,1,4
16301.0,4489.0,-33.595399,-70.565004,0.0,233.3223859702794,233.3223859702794,308039,1,23
14201.0,3099.0,-33.2012596130371,-70.6752090454102,1011.8330497141501,1011.8330497141501,2023.6660994283002,308041,1,5
16301.0,2243.0,-33.589757,-70.568675,0.0,234.0106076948715,234.0106076948715,308043,1,23
14113.0,2565.0,-33.394149,-70.70021,0.0,422.31492489246654,422.31492489246654,308058,1,15
13167.0,1047.0,-33.4193652,-70.6562505,0.0,433.18321949200487,433.18321949200487,308060,0,14
13167.0,1047.0,-33.4199269,-70.6557988,0.0,381.3491800162636,381.3491800162636,308063,0,14
15152.0,8061.0,-33.482387,-70.551908,3032.3823374044778,843.8033238743618,3876.1856612788392,308071,1,20
15105.0,5120.0,-33.455709000000006,-70.609572,650.0832112065007,843.8033238743618,1493.8865350808624,308075,1,27
15105.0,919.0,-33.450451,-70.612187,758.1962194856314,843.8033238743618,1601.9995433599931,308082,0,6
13101.0,590.0,-33.448883,-70.64099499999999,750.8428907186982,843.8033238743618,1594.64621459306,308083,0,9
13167.0,1047.0,-33.42217410000001,-70.6573976,0.0,389.8340612205035,389.8340612205035,308085,0,14
13167.0,1047.0,-33.421897200000004,-70.6560912,0.0,381.3491800162636,381.3491800162636,308087,0,14
13167.0,1047.0,-33.4219112,-70.6561557,0.0,381.3491800162636,381.3491800162636,308088,0,14
13167.0,1047.0,-33.422171,-70.6573853,0.0,381.3491800162636,381.3491800162636,308089,0,14
13167.0,1047.0,-33.4158026,-70.6569825,0.0,381.3491800162636,381.3491800162636,308090,0,14
13167.0,1047.0,-33.4158026,-70.6569825,0.0,389.8340612205035,389.8340612205035,308091,0,14
13167.0,1047.0,-33.4158026,-70.6569825,0.0,381.3491800162636,381.3491800162636,308092,0,14
13167.0,1047.0,-33.4072465,-70.6610037,0.0,381.3491800162636,381.3491800162636,308093,0,14
15105.0,4.0,-33.4495657,-70.6252609,1313.3913993466824,843.8033238743618,2157.194723221044,308101,0,0
13159.0,1364.0,-33.4218585,-70.6449978,0.0,708.5984038594703,708.5984038594703,308105,0,8
13167.0,1047.0,-33.4158026,-70.6569825,0.0,381.3491800162636,381.3491800162636,308106,0,14
13167.0,1047.0,-33.421883199999996,-70.6560267,0.0,381.3491800162636,381.3491800162636,308108,0,14
13167.0,1047.0,-33.4158026,-70.6569825,0.0,488.3287238186502,488.3287238186502,308109,0,14
16301.0,7852.0,-33.587528000000006,-70.54974200000001,0.0,389.499979192512,389.499979192512,308113,0,12
13167.0,1047.0,-33.422324800000005,-70.6581232,0.0,381.3491800162636,381.3491800162636,308115,0,14
13167.0,1047.0,-33.4158026,-70.6569825,0.0,381.3491800162636,381.3491800162636,308116,0,14
15105.0,2251.0,-33.439273,-70.585219,905.3173441847194,843.8033238743618,1749.1206680590813,308117,1,40
14114.0,3005.0,-33.37715,-70.7253,0.0,370.38232165827054,370.38232165827054,308118,1,0
16106.0,5553.0,-33.505457,-70.658505,0.0,578.7826607265974,578.7826607265974,308127,0,4
15108.0,777.0,-33.405673,-70.572742,2727.7066136694325,843.8033238743618,3571.509937543794,308139,0,121
14114.0,1393.0,-33.356738,-70.755081,0.0,276.5441499278861,276.5441499278861,308141,1,9
16106.0,5546.0,-33.506851,-70.650628,80.89115284355881,843.8033238743618,924.6944767179206,308143,0,13
16301.0,7942.0,-33.614338000000004,-70.543837,0.0,675.6550515894484,675.6550515894484,308144,1,7
15128.0,2050.0,-33.527561,-70.588995,0.0,666.7856255124547,666.7856255124547,308148,0,16
13101.0,594.0,-33.449047,-70.641482,346.0013444261613,843.8033238743618,1189.8046683005232,308149,0,6
16301.0,5507.0,-33.593554,-70.544989,0.0,606.1022551192981,606.1022551192981,308152,1,7
14107.0,2419.0,-33.4345192,-70.6959881,0.0,246.18924916460747,246.18924916460747,308153,0,15
16106.0,1952.0,-33.480897999999996,-70.651078,2045.7468182351577,843.8033238743618,2889.550142109519,308158,0,13
14157.0,542.0,-33.4528514,-70.703063,0.0,705.6159597556939,705.6159597556939,308160,0,0
15108.0,685.0,-33.408029,-70.57520799999999,2907.0076245384394,843.8033238743618,3750.810948412801,308164,0,17
16301.0,4703.0,-33.602314,-70.516806,200.79255909232864,843.8033238743618,1044.5958829666904,308170,1,9
13101.0,1216.0,-33.43589,-70.65895,0.0,665.5191805673808,665.5191805673808,308172,0,0
13101.0,1216.0,-33.43582,-70.65919,49.55646308695393,843.8033238743618,893.3597869613156,308175,0,0
13101.0,1216.0,-33.4359432,-70.6590745,78.50980145157536,843.8033238743618,922.3131253259371,308177,0,0
13101.0,691.0,-33.451575,-70.64066899999999,863.1443526040665,863.1443900950359,1726.2887426991024,308198,0,4
14109.0,3570.0,-33.551638,-70.764765,0.0,801.6542515321622,801.6542515321622,308200,1,10
14157.0,4168.0,-33.46898,-70.72341999999999,0.0,814.6716409684817,814.6716409684817,308201,1,36
16106.0,2162.0,-33.482310999999996,-70.655447,1295.43281262126,843.8033238743618,2139.2361364956214,308204,0,1
16301.0,8871.0,-33.564,-70.556089,0.0,820.4328782304563,820.4328782304563,308208,1,23
15108.0,249.0,-33.414229,-70.588827,1756.849318920305,1756.849431393213,3513.6987503135183,308211,0,12
13159.0,6161.0,-33.3932855,-70.63298780000001,0.0,512.6049887733292,512.6049887733292,308228,0,14
16164.0,3938.0,-33.517703999999995,-70.683091,0.0,350.3777777527838,350.3777777527838,308232,1,46
13135.0,2824.0,-33.455894,-70.656543,447.58912446964337,843.8033238743618,1291.392448344005,308246,0,6
14111.0,2660.0,-33.436275,-70.775248,0.0,675.8831841380207,675.8831841380207,308248,1,5
13135.0,3153.0,-33.465049,-70.65317900000001,0.0,789.0808301550364,789.0808301550364,308251,0,3
14202.0,603.0,-33.32833,-70.74885,0.0,555.721028197333,555.721028197333,308252,1,11
14505.0,561.0,-33.578010559081996,-70.824592590332,0.0,246.61016027764313,246.61016027764313,308256,1,9
14157.0,3458.0,-33.4631821,-70.7233016,261.9014894787218,843.8033238743618,1105.7048133530836,308274,1,15
13134.0,880.0,-33.455773,-70.66534300000001,429.256940234521,843.8033238743618,1273.0602641088828,308276,0,8
16403.0,4558.0,-33.74008,-70.74039,297.6406183160631,843.8033238743618,1141.4439421904249,308278,1,0
14107.0,1414.0,-33.440587699999995,-70.6923036,0.0,479.72634591642736,479.72634591642736,308280,0,1
15105.0,6629.0,-33.472963,-70.605287,160.7448180919421,843.8033238743618,1004.5481419663039,308281,0,25
16401.0,6507.0,-33.644159,-70.681219,1971.7640513341348,843.8033238743618,2815.5673752084967,308282,1,20
13101.0,141.0,-33.440246,-70.660366,184.64774797370683,843.8033238743618,1028.4510718480685,308283,0,5
15108.0,670.0,-33.418181,-70.57123100000001,1171.1245678697144,843.8033238743618,2014.927891744076,308304,0,27
14201.0,3158.0,-33.215336,-70.677429,55.55291869071038,843.8033238743618,899.3562425650721,308310,1,0
14109.0,7899.0,-33.524538,-70.792948,0.0,548.8779140324574,548.8779140324574,308313,1,20
15105.0,3934.0,-33.455473,-70.600543,463.24224152507264,843.8033238743618,1307.0455653994345,308314,0,5
16402.0,59.0,-33.628784,-70.77428499999999,0.0,438.91397659588745,438.91397659588745,308319,1,10
13101.0,727.0,-33.456233000000005,-70.65914699999999,687.2353746791241,843.8033238743618,1531.038698553486,308326,0,10
14201.0,3140.0,-33.2012596130371,-70.6752090454102,0.0,487.32584038819647,487.32584038819647,308332,1,0
13101.0,460.0,-33.446141,-70.640433,0.0,630.7845097812065,630.7845097812065,308338,1,1
14109.0,6076.0,-33.55691229999999,-70.77676890000001,1230.1799304092626,843.8033238743618,2073.9832542836243,308340,1,0
